data,loja_id,produto_id,categoria,vendas,preco_unitario,promocao,feriado
2023-03-05,L003,P004,Alimentos,190,113.55,0,0
2023-03-05,L003,P005,Vestuário,293,43.0,1,0
2023-03-05,L003,P006,Brinquedos,81,144.49,0,0
2023-03-05,L003,P007,Alimentos,65,40.71,0,0
2023-03-05,L003,P008,Brinquedos,195,161.22,0,1
2023-03-05,L003,P009,Eletrônicos,101,47.2,0,1
2023-03-05,L003,P010,Brinquedos,198,66.3,0,0
2023-03-05,L004,P001,Vestuário,65,84.71,0,0
2023-03-05,L004,P002,Eletrônicos,207,122.39,0,0
2023-03-05,L004,P003,Higiene,234,17.43,1,0
2023-03-05,L004,P004,Brinquedos,68,56.66,0,0
2023-03-05,L004,P005,Vestuário,59,55.77,0,0
2023-03-05,L004,P006,Higiene,48,24.91,0,0
2023-03-05,L004,P007,Eletrônicos,22,46.91,0,0
2023-03-05,L004,P008,Eletrônicos,157,37.2,1,0
2023-03-05,L004,P009,Alimentos,56,148.5,0,1
2023-03-05,L004,P010,Brinquedos,80,50.56,0,0
2023-03-05,L005,P001,Eletrônicos,145,41.89,0,0
2023-03-05,L005,P002,Eletrônicos,68,119.37,1,0
2023-03-05,L005,P003,Higiene,146,77.95,0,0
2023-03-05,L005,P004,Vestuário,85,42.35,0,0
2023-03-05,L005,P005,Alimentos,101,98.32,0,0
2023-03-05,L005,P006,Eletrônicos,169,48.84,0,0
2023-03-05,L005,P007,Brinquedos,119,14.44,0,0
2023-03-05,L005,P008,Alimentos,135,176.45,1,0
2023-03-05,L005,P009,Eletrônicos,85,18.46,0,0
2023-03-05,L005,P010,Alimentos,246,170.86,0,0
2023-03-12,L001,P001,Alimentos,34,39.93,0,0
2023-03-12,L001,P002,Eletrônicos,154,30.44,0,0
2023-03-12,L001,P003,Vestuário,143,69.69,0,0
2023-03-12,L001,P004,Brinquedos,115,152.31,0,0
2023-03-12,L001,P005,Alimentos,65,187.25,0,0
2023-03-12,L001,P006,Vestuário,135,24.93,0,0
2023-03-12,L001,P007,Eletrônicos,88,195.78,1,0
2023-03-12,L001,P008,Vestuário,182,12.2,1,1
2023-03-12,L001,P009,Higiene,162,21.13,0,0
2023-03-12,L001,P010,Higiene,118,88.44,0,0
2023-03-12,L002,P001,Higiene,27,111.5,0,1
2023-03-12,L002,P002,Eletrônicos,228,48.86,0,0
2023-03-12,L002,P003,Brinquedos,109,135.56,1,0
2023-03-12,L002,P004,Vestuário,205,96.03,0,0
2023-03-12,L002,P005,Brinquedos,108,141.57,1,0
2023-03-12,L002,P006,Eletrônicos,121,199.52,0,0
2023-03-12,L002,P007,Alimentos,52,61.19,0,0
2023-03-12,L002,P008,Eletrônicos,60,28.61,0,0
2023-03-12,L002,P009,Vestuário,70,16.3,0,0
2023-03-12,L002,P010,Brinquedos,247,136.92,0,0
2023-03-12,L003,P001,Alimentos,105,88.56,0,1
2023-03-12,L003,P002,Eletrônicos,171,80.29,0,0
2023-03-12,L003,P003,Alimentos,222,84.13,0,0
2023-03-12,L003,P004,Brinquedos,45,64.57,0,0
2023-03-12,L003,P005,Eletrônicos,42,54.47,0,0
2023-03-12,L003,P006,Brinquedos,69,81.98,0,0
2023-03-12,L003,P007,Eletrônicos,40,131.75,0,0
2023-03-12,L003,P008,Eletrônicos,63,174.57,0,0
2023-03-12,L003,P009,Brinquedos,150,96.78,0,0
2023-03-12,L003,P010,Higiene,207,165.87,0,0
2023-03-12,L004,P001,Eletrônicos,37,100.98,0,0
2023-03-12,L004,P002,Brinquedos,170,80.32,0,1
2023-03-12,L004,P003,Higiene,157,119.99,0,0
2023-03-12,L004,P004,Higiene,90,159.01,0,0
2023-03-12,L004,P005,Alimentos,205,131.74,1,0
2023-03-12,L004,P006,Higiene,194,125.63,1,0
2023-03-12,L004,P007,Brinquedos,63,154.2,1,0
2023-03-12,L004,P008,Vestuário,253,148.71,1,0
2023-03-12,L004,P009,Vestuário,67,48.8,0,0
2023-03-12,L004,P010,Eletrônicos,246,28.39,1,0
2023-03-12,L005,P001,Higiene,42,74.96,0,0
2023-03-12,L005,P002,Alimentos,161,16.99,0,1
2023-03-12,L005,P003,Higiene,34,38.87,0,1
2023-03-12,L005,P004,Eletrônicos,52,127.2,0,0
2023-03-12,L005,P005,Alimentos,49,71.55,0,0
2023-03-12,L005,P006,Alimentos,212,102.43,1,1
2023-03-12,L005,P007,Alimentos,51,124.48,1,0
2023-03-12,L005,P008,Brinquedos,124,104.64,0,0
2023-03-12,L005,P009,Brinquedos,35,127.74,1,0
2023-03-12,L005,P010,Eletrônicos,175,106.16,0,0
2023-03-19,L001,P001,Eletrônicos,144,158.05,0,0
2023-03-19,L001,P002,Vestuário,35,103.75,0,0
2023-03-19,L001,P003,Eletrônicos,113,127.53,0,0
2023-03-19,L001,P004,Alimentos,249,138.31,1,0
2023-03-19,L001,P005,Alimentos,226,96.73,0,0
2023-03-19,L001,P006,Higiene,19,179.43,0,1
2023-03-19,L001,P007,Brinquedos,228,176.33,0,0
2023-03-19,L001,P008,Eletrônicos,76,120.54,1,0
2023-03-19,L001,P009,Vestuário,184,155.6,1,0
2023-03-19,L001,P010,Eletrônicos,26,173.55,0,0
2023-03-19,L002,P001,Brinquedos,60,151.24,0,0
2023-03-19,L002,P002,Alimentos,119,22.51,0,0
2023-03-19,L002,P003,Alimentos,265,66.41,1,0
2023-03-19,L002,P004,Alimentos,107,108.09,0,0
2023-03-19,L002,P005,Vestuário,45,89.71,0,0
2023-03-19,L002,P006,Eletrônicos,69,197.13,0,0
2023-03-19,L002,P007,Higiene,61,140.83,0,0
2023-03-19,L002,P008,Higiene,109,110.35,0,1
2023-03-19,L002,P009,Vestuário,65,65.64,0,1
2023-03-19,L002,P010,Higiene,110,71.01,1,0
2023-03-19,L003,P001,Eletrônicos,196,54.29,0,0
2023-03-19,L003,P002,Higiene,237,134.19,0,0
2023-03-19,L003,P003,Brinquedos,87,144.19,1,1
2023-03-19,L003,P004,Brinquedos,205,80.62,1,0
2023-03-19,L003,P005,Eletrônicos,81,117.39,0,0
2023-03-19,L003,P006,Vestuário,62,35.03,0,0
2023-03-19,L003,P007,Brinquedos,141,146.51,1,0
2023-03-19,L003,P008,Higiene,227,103.09,0,0
2023-03-19,L003,P009,Eletrônicos,127,111.81,0,0
2023-03-19,L003,P010,Eletrônicos,77,171.34,0,0
2023-03-19,L004,P001,Higiene,67,127.44,0,0
2023-03-19,L004,P002,Alimentos,113,194.87,0,0
2023-03-19,L004,P003,Alimentos,31,11.93,0,0
2023-03-19,L004,P004,Higiene,122,172.65,1,0
2023-03-19,L004,P005,Brinquedos,78,191.88,1,0
2023-03-19,L004,P006,Alimentos,97,122.44,0,0
2023-03-19,L004,P007,Alimentos,199,42.32,1,0
2023-03-19,L004,P008,Alimentos,238,169.55,0,0
2023-03-19,L004,P009,Alimentos,177,53.0,0,1
2023-03-19,L004,P010,Higiene,94,111.42,0,0
2023-03-19,L005,P001,Alimentos,65,130.82,0,0
2023-03-19,L005,P002,Higiene,128,162.86,0,0
2023-03-19,L005,P003,Alimentos,118,68.74,0,0
2023-03-19,L005,P004,Eletrônicos,188,132.92,0,0
2023-03-19,L005,P005,Eletrônicos,38,122.32,0,0
2023-03-19,L005,P006,Alimentos,131,153.16,0,0
2023-03-19,L005,P007,Vestuário,64,29.41,0,0
2023-03-19,L005,P008,Eletrônicos,129,153.81,0,0
2023-03-19,L005,P009,Brinquedos,34,129.91,0,0
2023-03-19,L005,P010,Alimentos,162,25.39,0,0
2023-03-26,L001,P001,Higiene,103,161.42,0,0
2023-03-26,L001,P002,Vestuário,121,99.78,0,0
2023-03-26,L001,P003,Eletrônicos,117,30.02,0,0
2023-03-26,L001,P004,Vestuário,49,65.85,0,0
2023-03-26,L001,P005,Vestuário,163,109.39,0,0
2023-03-26,L001,P006,Eletrônicos,115,101.18,0,0
2023-03-26,L001,P007,Higiene,173,15.51,0,0
2023-03-26,L001,P008,Eletrônicos,157,11.05,1,0
2023-03-26,L001,P009,Brinquedos,179,109.28,1,1
2023-03-26,L001,P010,Higiene,31,68.33,0,0
2023-03-26,L002,P001,Brinquedos,53,22.59,0,0
2023-03-26,L002,P002,Higiene,36,114.71,0,0
2023-03-26,L002,P003,Vestuário,166,134.79,0,0
2023-03-26,L002,P004,Eletrônicos,198,118.86,0,1
2023-03-26,L002,P005,Eletrônicos,106,112.89,0,0
2023-03-26,L002,P006,Alimentos,190,193.91,0,0
2023-03-26,L002,P007,Eletrônicos,207,53.8,0,0
2023-03-26,L002,P008,Vestuário,38,153.79,1,0
2023-03-26,L002,P009,Eletrônicos,61,181.02,0,0
2023-03-26,L002,P010,Brinquedos,71,108.29,1,0
2023-03-26,L003,P001,Vestuário,41,187.06,0,0
2023-03-26,L003,P002,Vestuário,200,20.7,0,1
2023-03-26,L003,P003,Vestuário,110,154.58,1,0
2023-03-26,L003,P004,Eletrônicos,201,188.41,1,0
2023-03-26,L003,P005,Higiene,83,100.09,0,0
2023-03-26,L003,P006,Alimentos,92,182.45,1,0
2023-03-26,L003,P007,Alimentos,147,198.56,0,0
2023-03-26,L003,P008,Brinquedos,38,28.51,1,0
2023-03-26,L003,P009,Eletrônicos,91,10.81,0,0
2023-03-26,L003,P010,Higiene,123,73.93,0,0
2023-03-26,L004,P001,Higiene,36,95.47,0,0
2023-03-26,L004,P002,Alimentos,111,173.73,1,0
2023-03-26,L004,P003,Higiene,139,124.28,0,0
2023-03-26,L004,P004,Brinquedos,20,175.43,0,0
2023-03-26,L004,P005,Alimentos,76,128.83,0,0
2023-03-26,L004,P006,Alimentos,126,92.83,0,1
2023-03-26,L004,P007,Higiene,128,71.38,1,0
2023-03-26,L004,P008,Vestuário,181,181.42,0,0
2023-03-26,L004,P009,Eletrônicos,108,147.71,0,0
2023-03-26,L004,P010,Brinquedos,133,57.47,1,0
2023-03-26,L005,P001,Higiene,133,134.95,0,0
2023-03-26,L005,P002,Vestuário,135,176.82,0,0
2023-03-26,L005,P003,Brinquedos,142,170.28,0,0
2023-03-26,L005,P004,Vestuário,123,53.16,1,0
2023-03-26,L005,P005,Alimentos,79,168.06,0,0
2023-03-26,L005,P006,Eletrônicos,149,141.67,0,1
2023-03-26,L005,P007,Higiene,55,84.15,0,0
2023-03-26,L005,P008,Alimentos,131,77.86,0,0
2023-03-26,L005,P009,Vestuário,35,34.03,0,1
2023-03-26,L005,P010,Vestuário,147,22.75,1,0
2023-04-02,L001,P001,Brinquedos,37,14.94,0,0
2023-04-02,L001,P002,Eletrônicos,92,147.19,0,0
2023-04-02,L001,P003,Brinquedos,51,89.07,0,0
2023-04-02,L001,P004,Higiene,80,118.47,0,0
2023-04-02,L001,P005,Vestuário,49,109.26,0,0
2023-04-02,L001,P006,Brinquedos,30,92.04,0,0
2023-04-02,L001,P007,Eletrônicos,41,117.33,0,0
2023-04-02,L001,P008,Vestuário,33,117.3,0,0
2023-04-02,L001,P009,Brinquedos,137,66.66,1,0
2023-04-02,L001,P010,Vestuário,140,178.66,1,0
2023-04-02,L002,P001,Eletrônicos,77,18.16,0,0
2023-04-02,L002,P002,Brinquedos,198,197.33,0,0
2023-04-02,L002,P003,Eletrônicos,92,167.24,1,0
2023-04-02,L002,P004,Alimentos,35,15.96,0,0
2023-04-02,L002,P005,Brinquedos,86,173.59,0,0
2023-04-02,L002,P006,Eletrônicos,30,96.99,0,0
2023-04-02,L002,P007,Alimentos,258,72.51,0,0
2023-04-02,L002,P008,Brinquedos,162,31.87,0,0
2023-04-02,L002,P009,Alimentos,298,97.93,1,0
2023-04-02,L002,P010,Alimentos,138,142.02,0,0
2023-04-02,L003,P001,Alimentos,179,16.98,0,0
2023-04-02,L003,P002,Vestuário,84,60.99,0,0
2023-04-02,L003,P003,Brinquedos,45,169.31,0,0
2023-04-02,L003,P004,Eletrônicos,57,87.47,0,0
2023-04-02,L003,P005,Vestuário,97,108.78,0,0
2023-04-02,L003,P006,Higiene,35,14.29,0,0
2023-04-02,L003,P007,Higiene,158,71.47,1,1
2023-04-02,L003,P008,Alimentos,43,52.44,0,0
2023-04-02,L003,P009,Alimentos,102,195.48,0,0
2023-04-02,L003,P010,Eletrônicos,150,79.04,0,0
2023-04-02,L004,P001,Eletrônicos,174,98.22,1,0
2023-04-02,L004,P002,Alimentos,136,87.56,0,0
2023-04-02,L004,P003,Vestuário,163,155.59,0,0
2023-04-02,L004,P004,Brinquedos,80,98.92,1,1
2023-04-02,L004,P005,Alimentos,25,159.9,0,0
2023-04-02,L004,P006,Higiene,96,57.04,0,0
2023-04-02,L004,P007,Vestuário,113,60.12,0,0
2023-04-02,L004,P008,Higiene,172,98.78,0,0
2023-04-02,L004,P009,Brinquedos,39,23.49,0,0
2023-04-02,L004,P010,Higiene,275,139.16,1,0
2023-04-02,L005,P001,Higiene,41,152.13,1,0
2023-04-02,L005,P002,Alimentos,204,51.31,0,0
2023-04-02,L005,P003,Higiene,149,96.9,0,0
2023-04-02,L005,P004,Higiene,167,37.19,0,0
2023-04-02,L005,P005,Eletrônicos,67,88.72,0,0
2023-04-02,L005,P006,Brinquedos,182,99.42,0,1
2023-04-02,L005,P007,Alimentos,104,78.92,0,0
2023-04-02,L005,P008,Alimentos,55,38.64,1,0
2023-04-02,L005,P009,Vestuário,48,167.53,0,0
2023-04-02,L005,P010,Brinquedos,24,134.54,1,0
2023-04-09,L001,P001,Eletrônicos,26,97.74,0,0
2023-04-09,L001,P002,Brinquedos,177,126.69,0,1
2023-04-09,L001,P003,Alimentos,107,59.71,0,0
2023-04-09,L001,P004,Alimentos,190,51.69,0,0
2023-04-09,L001,P005,Eletrônicos,102,177.61,0,0
2023-04-09,L001,P006,Alimentos,138,197.57,0,0
2023-04-09,L001,P007,Eletrônicos,161,133.45,0,1
2023-04-09,L001,P008,Higiene,43,67.65,0,0
2023-04-09,L001,P009,Eletrônicos,61,11.87,0,0
2023-04-09,L001,P010,Higiene,131,97.81,0,0
2023-04-09,L002,P001,Brinquedos,104,104.13,0,0
2023-04-09,L002,P002,Alimentos,263,197.24,0,0
2023-04-09,L002,P003,Brinquedos,64,79.59,1,0
2023-04-09,L002,P004,Alimentos,89,125.89,0,0
2023-04-09,L002,P005,Higiene,190,19.31,0,0
2023-04-09,L002,P006,Eletrônicos,231,188.76,1,0
2023-04-09,L002,P007,Alimentos,80,36.91,0,0
2023-04-09,L002,P008,Vestuário,49,51.25,0,0
2023-04-09,L002,P009,Eletrônicos,180,66.98,0,0
2023-04-09,L002,P010,Higiene,162,130.39,0,0
2023-04-09,L003,P001,Higiene,240,77.3,0,0
2023-04-09,L003,P002,Brinquedos,109,37.45,1,0
2023-04-09,L003,P003,Brinquedos,17,154.45,0,0
2023-04-09,L003,P004,Brinquedos,78,122.85,1,0
2023-04-09,L003,P005,Higiene,90,153.48,0,0
2023-04-09,L003,P006,Vestuário,184,20.6,0,0
2023-04-09,L003,P007,Alimentos,47,144.25,1,1
2023-04-09,L003,P008,Vestuário,54,118.79,1,0
2023-04-09,L003,P009,Eletrônicos,110,145.48,0,0
2023-04-09,L003,P010,Alimentos,63,155.18,0,0
2023-04-09,L004,P001,Vestuário,155,98.93,0,0
2023-04-09,L004,P002,Brinquedos,102,86.69,1,0
2023-04-09,L004,P003,Alimentos,60,30.86,0,0
2023-04-09,L004,P004,Vestuário,242,135.83,1,0
2023-04-09,L004,P005,Higiene,49,12.71,0,0
2023-04-09,L004,P006,Eletrônicos,37,48.53,0,0
2023-04-09,L004,P007,Higiene,117,163.69,0,0
2023-04-09,L004,P008,Vestuário,184,92.26,0,0
2023-04-09,L004,P009,Eletrônicos,121,51.39,0,0
2023-04-09,L004,P010,Higiene,105,46.63,0,0
2023-04-09,L005,P001,Higiene,78,26.94,0,0
2023-04-09,L005,P002,Eletrônicos,79,103.94,0,0
2023-04-09,L005,P003,Alimentos,85,82.35,1,0
2023-04-09,L005,P004,Alimentos,72,57.75,0,1
2023-04-09,L005,P005,Alimentos,196,19.64,0,0
2023-04-09,L005,P006,Vestuário,121,134.63,0,0
2023-04-09,L005,P007,Higiene,201,75.5,0,1
2023-04-09,L005,P008,Alimentos,152,11.21,0,0
2023-04-09,L005,P009,Alimentos,251,99.84,1,0
2023-04-09,L005,P010,Vestuário,59,171.58,0,0
2023-04-16,L001,P001,Higiene,55,138.45,0,0
2023-04-16,L001,P002,Alimentos,198,71.7,0,0
2023-04-16,L001,P003,Higiene,33,18.05,1,0
2023-04-16,L001,P004,Alimentos,145,142.44,0,0
2023-04-16,L001,P005,Brinquedos,49,84.18,0,0
2023-04-16,L001,P006,Brinquedos,81,30.73,0,0
2023-04-16,L001,P007,Eletrônicos,97,151.96,0,0
2023-04-16,L001,P008,Eletrônicos,80,196.71,1,0
2023-04-16,L001,P009,Vestuário,18,31.86,0,0
2023-04-16,L001,P010,Alimentos,159,72.5,0,0
2023-04-16,L002,P001,Brinquedos,72,49.47,0,0
2023-04-16,L002,P002,Brinquedos,151,87.41,1,0
2023-04-16,L002,P003,Eletrônicos,147,15.53,0,0
2023-04-16,L002,P004,Higiene,81,31.18,0,0
2023-04-16,L002,P005,Vestuário,60,172.38,0,0
2023-04-16,L002,P006,Alimentos,55,116.27,0,0
2023-04-16,L002,P007,Alimentos,55,100.38,0,0
2023-04-16,L002,P008,Alimentos,91,82.49,0,1
2023-04-16,L002,P009,Higiene,130,100.63,0,0
2023-04-16,L002,P010,Higiene,126,173.16,0,0
2023-04-16,L003,P001,Eletrônicos,144,80.94,1,0
2023-04-16,L003,P002,Alimentos,231,114.83,0,0
2023-04-16,L003,P003,Higiene,260,34.68,1,0
2023-04-16,L003,P004,Vestuário,41,145.04,0,0
2023-04-16,L003,P005,Eletrônicos,207,170.38,0,0
2023-04-16,L003,P006,Alimentos,186,121.59,0,0
2023-04-16,L003,P007,Eletrônicos,125,32.64,0,0
2023-04-16,L003,P008,Alimentos,195,198.64,0,0
2023-04-16,L003,P009,Alimentos,39,147.9,1,0
2023-04-16,L003,P010,Vestuário,93,161.32,0,0
2023-04-16,L004,P001,Alimentos,125,77.12,0,0
2023-04-16,L004,P002,Eletrônicos,25,15.76,1,0
2023-04-16,L004,P003,Eletrônicos,240,194.83,1,0
2023-04-16,L004,P004,Vestuário,88,38.12,0,0
2023-04-16,L004,P005,Alimentos,52,54.0,0,0
2023-04-16,L004,P006,Alimentos,45,177.93,0,0
2023-04-16,L004,P007,Vestuário,34,145.47,0,0
2023-04-16,L004,P008,Brinquedos,65,182.38,0,0
2023-04-16,L004,P009,Vestuário,81,160.56,0,0
2023-04-16,L004,P010,Eletrônicos,74,72.96,0,0
2023-04-16,L005,P001,Higiene,104,130.71,0,1
2023-04-16,L005,P002,Alimentos,196,14.19,0,0
2023-04-16,L005,P003,Vestuário,53,39.8,0,0
2023-04-16,L005,P004,Higiene,134,83.87,0,1
2023-04-16,L005,P005,Eletrônicos,24,187.58,0,0
2023-04-16,L005,P006,Alimentos,89,124.26,0,0
2023-04-16,L005,P007,Brinquedos,27,181.94,0,0
2023-04-16,L005,P008,Brinquedos,239,136.0,1,0
2023-04-16,L005,P009,Alimentos,211,179.77,0,0
2023-04-16,L005,P010,Alimentos,81,19.35,0,0
2023-04-23,L001,P001,Higiene,78,140.23,0,1
2023-04-23,L001,P002,Alimentos,122,183.59,0,0
2023-04-23,L001,P003,Eletrônicos,62,184.59,0,0
2023-04-23,L001,P004,Higiene,59,123.8,0,0
2023-04-23,L001,P005,Eletrônicos,169,94.6,0,0
2023-04-23,L001,P006,Brinquedos,212,69.02,0,1
2023-04-23,L001,P007,Higiene,122,102.35,0,0
2023-04-23,L001,P008,Vestuário,131,150.43,0,1
2023-04-23,L001,P009,Brinquedos,98,161.67,0,0
2023-04-23,L001,P010,Vestuário,133,96.45,1,0
2023-04-23,L002,P001,Brinquedos,24,170.24,0,0
2023-04-23,L002,P002,Vestuário,68,45.23,1,0
2023-04-23,L002,P003,Brinquedos,140,42.73,0,0
2023-04-23,L002,P004,Vestuário,157,61.07,0,0
2023-04-23,L002,P005,Brinquedos,119,146.39,0,0
2023-04-23,L002,P006,Brinquedos,150,141.1,1,0
2023-04-23,L002,P007,Alimentos,178,58.57,0,0
2023-04-23,L002,P008,Brinquedos,159,56.49,0,0
2023-04-23,L002,P009,Vestuário,71,182.75,0,0
2023-04-23,L002,P010,Higiene,93,197.73,0,0
2023-04-23,L003,P001,Higiene,104,105.88,0,0
2023-04-23,L003,P002,Vestuário,56,187.11,0,0
2023-04-23,L003,P003,Alimentos,209,31.37,0,0
2023-04-23,L003,P004,Higiene,107,150.0,0,0
2023-04-23,L003,P005,Vestuário,68,17.12,1,0
2023-04-23,L003,P006,Alimentos,84,116.32,0,0
2023-04-23,L003,P007,Vestuário,175,64.21,0,0
2023-04-23,L003,P008,Eletrônicos,38,150.41,0,1
2023-04-23,L003,P009,Vestuário,162,122.82,1,0
2023-04-23,L003,P010,Eletrônicos,165,192.97,0,0
2023-04-23,L004,P001,Vestuário,44,171.57,0,0
2023-04-23,L004,P002,Vestuário,70,98.24,0,0
2023-04-23,L004,P003,Higiene,45,140.46,0,0
2023-04-23,L004,P004,Vestuário,150,59.66,0,0
2023-04-23,L004,P005,Higiene,38,10.64,0,0
2023-04-23,L004,P006,Brinquedos,98,115.5,0,0
2023-04-23,L004,P007,Eletrônicos,144,17.96,0,0
2023-04-23,L004,P008,Vestuário,117,128.54,0,0
2023-04-23,L004,P009,Higiene,42,49.13,0,0
2023-04-23,L004,P010,Higiene,67,199.6,0,0
2023-04-23,L005,P001,Higiene,127,109.3,0,0
2023-04-23,L005,P002,Alimentos,118,67.71,0,0
2023-04-23,L005,P003,Vestuário,117,156.68,0,0
2023-04-23,L005,P004,Alimentos,67,69.08,0,0
2023-04-23,L005,P005,Higiene,149,84.25,0,0
2023-04-23,L005,P006,Eletrônicos,139,21.49,0,0
2023-04-23,L005,P007,Brinquedos,26,13.47,0,0
2023-04-23,L005,P008,Alimentos,47,104.35,0,0
2023-04-23,L005,P009,Higiene,109,110.94,0,0
2023-04-23,L005,P010,Vestuário,164,61.83,0,0
2023-04-30,L001,P001,Higiene,155,16.06,0,0
2023-04-30,L001,P002,Higiene,90,24.34,0,0
2023-04-30,L001,P003,Alimentos,226,108.75,1,0
2023-04-30,L001,P004,Vestuário,78,157.28,0,0
2023-04-30,L001,P005,Alimentos,39,97.68,0,0
2023-04-30,L001,P006,Vestuário,335,186.47,1,0
2023-04-30,L001,P007,Alimentos,162,18.87,0,0
2023-04-30,L001,P008,Brinquedos,59,47.54,1,0
2023-04-30,L001,P009,Eletrônicos,45,36.31,0,0
2023-04-30,L001,P010,Eletrônicos,131,163.56,0,1
2023-04-30,L002,P001,Eletrônicos,62,51.79,0,0
2023-04-30,L002,P002,Eletrônicos,139,148.87,0,0
2023-04-30,L002,P003,Brinquedos,94,65.39,1,0
2023-04-30,L002,P004,Higiene,186,63.75,0,0
2023-04-30,L002,P005,Brinquedos,109,110.0,0,0
2023-04-30,L002,P006,Brinquedos,48,179.95,0,0
2023-04-30,L002,P007,Brinquedos,24,89.79,0,0
2023-04-30,L002,P008,Vestuário,154,84.9,0,1
2023-04-30,L002,P009,Higiene,199,97.77,0,0
2023-04-30,L002,P010,Brinquedos,34,180.11,0,1
2023-04-30,L003,P001,Brinquedos,69,96.53,0,0
2023-04-30,L003,P002,Higiene,48,99.33,0,0
2023-04-30,L003,P003,Brinquedos,135,99.2,1,0
2023-04-30,L003,P004,Eletrônicos,215,124.1,0,0
2023-04-30,L003,P005,Brinquedos,189,54.56,0,1
2023-04-30,L003,P006,Vestuário,38,63.59,0,0
2023-04-30,L003,P007,Alimentos,131,148.06,0,0
2023-04-30,L003,P008,Vestuário,117,184.35,0,0
2023-04-30,L003,P009,Alimentos,208,101.76,0,0
2023-04-30,L003,P010,Vestuário,230,21.25,1,0
2023-04-30,L004,P001,Vestuário,42,185.37,0,0
2023-04-30,L004,P002,Vestuário,28,193.86,0,0
2023-04-30,L004,P003,Brinquedos,69,39.69,0,1
2023-04-30,L004,P004,Alimentos,156,112.26,0,0
2023-04-30,L004,P005,Higiene,183,114.6,0,1
2023-04-30,L004,P006,Vestuário,46,144.69,0,0
2023-04-30,L004,P007,Higiene,86,104.58,0,0
2023-04-30,L004,P008,Eletrônicos,157,84.04,0,0
2023-04-30,L004,P009,Alimentos,144,102.61,0,0
2023-04-30,L004,P010,Higiene,147,32.68,0,0
2023-04-30,L005,P001,Alimentos,157,169.57,0,0
2023-04-30,L005,P002,Brinquedos,62,45.65,0,0
2023-04-30,L005,P003,Alimentos,145,78.83,0,0
2023-04-30,L005,P004,Higiene,118,12.4,0,0
2023-04-30,L005,P005,Vestuário,18,108.67,0,0
2023-04-30,L005,P006,Vestuário,211,37.03,0,0
2023-04-30,L005,P007,Brinquedos,175,19.18,0,0
2023-04-30,L005,P008,Eletrônicos,268,89.56,1,0
2023-04-30,L005,P009,Vestuário,90,93.53,0,1
2023-04-30,L005,P010,Higiene,63,164.96,0,0
2023-05-07,L001,P001,Brinquedos,15,73.68,0,0
2023-05-07,L001,P002,Higiene,208,92.61,0,0
2023-05-07,L001,P003,Alimentos,224,102.9,0,0
2023-05-07,L001,P004,Eletrônicos,91,142.32,0,0
2023-05-07,L001,P005,Brinquedos,27,48.31,0,1
2023-05-07,L001,P006,Brinquedos,236,40.67,0,0
2023-05-07,L001,P007,Brinquedos,97,26.24,1,0
2023-05-07,L001,P008,Brinquedos,110,66.75,0,0
2023-05-07,L001,P009,Vestuário,155,126.25,0,0
2023-05-07,L001,P010,Alimentos,150,138.33,0,0
2023-05-07,L002,P001,Alimentos,31,137.4,0,0
2023-05-07,L002,P002,Eletrônicos,52,26.79,0,0
2023-05-07,L002,P003,Higiene,177,168.47,0,0
2023-05-07,L002,P004,Eletrônicos,211,32.72,0,0
2023-05-07,L002,P005,Alimentos,134,125.35,0,0
2023-05-07,L002,P006,Brinquedos,135,10.7,0,0
2023-05-07,L002,P007,Alimentos,204,80.08,0,1
2023-05-07,L002,P008,Vestuário,140,75.73,0,0
2023-05-07,L002,P009,Vestuário,50,140.14,0,0
2023-05-07,L002,P010,Eletrônicos,171,26.59,1,0
2023-05-07,L003,P001,Alimentos,98,146.99,0,0
2023-05-07,L003,P002,Eletrônicos,156,139.1,0,0
2023-05-07,L003,P003,Brinquedos,80,119.73,0,0
2023-05-07,L003,P004,Vestuário,111,138.12,0,0
2023-05-07,L003,P005,Alimentos,76,25.07,1,0
2023-05-07,L003,P006,Eletrônicos,122,173.75,0,0
2023-05-07,L003,P007,Vestuário,76,23.74,0,0
2023-05-07,L003,P008,Vestuário,156,59.06,0,1
2023-05-07,L003,P009,Vestuário,216,97.32,0,0
2023-05-07,L003,P010,Brinquedos,191,51.57,1,0
2023-05-07,L004,P001,Brinquedos,46,121.81,1,0
2023-05-07,L004,P002,Higiene,152,105.36,1,0
2023-05-07,L004,P003,Eletrônicos,242,164.45,0,0
2023-05-07,L004,P004,Higiene,19,106.56,0,0
2023-05-07,L004,P005,Vestuário,176,133.92,1,0
2023-05-07,L004,P006,Vestuário,148,15.56,0,0
2023-05-07,L004,P007,Higiene,110,112.51,1,0
2023-05-07,L004,P008,Eletrônicos,222,70.19,0,1
2023-05-07,L004,P009,Vestuário,172,81.33,0,0
2023-05-07,L004,P010,Brinquedos,114,171.74,0,0
2023-05-07,L005,P001,Alimentos,109,77.77,0,0
2023-05-07,L005,P002,Eletrônicos,68,100.86,0,0
2023-05-07,L005,P003,Eletrônicos,39,124.32,0,0
2023-05-07,L005,P004,Higiene,150,49.36,0,0
2023-05-07,L005,P005,Vestuário,171,88.21,0,1
2023-05-07,L005,P006,Vestuário,107,113.58,0,0
2023-05-07,L005,P007,Eletrônicos,186,69.52,0,0
